ITEMBMBR,itemdesc,COSTO_ACT,ULTIMO_COSTO,MODIFDT,ITMCLSCD,PORCENTAJE,METODO_PRECIO,UOFM,QTYBSUOM,PRECIO_UC,PRECIO_CA,PVP,USCATVLS_4
NMATE3457,CLAVO KUNSHER 14X40,"427,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.081,58","1.081,58",MaterialTr 
NMATE3458,CLAVO KUNSHER 14X42,"427,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.081,58","1.081,58",MaterialTr 
NMATE3459,CLAVO KUNSHER 14X46,"446,27",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.129,06","1.129,06",MaterialTr 
NMATE3460,CLAVO KUNSHER 14X60,"446,27",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.129,06","1.129,06",MaterialTr 
NMATE3461,CLAVO KUNSHER 15X38,"427,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.081,58","1.081,58",MaterialTr 
NMATE3462,PLACA ANGULASA 231.50 6 ORIFICIOS,"233,92",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"591,82","591,82",MaterialTr 
NMATE3463,PLACA ANGULADA 237.50 5 ORIFICIOS,"502,36",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.270,97","1.270,97",MaterialTr 
NMATE3464,PLACA ANGULADA 237.53,"562,53",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.423,20","1.423,20",MaterialTr 
NMATE3465,PLACA ANGULADA 237.54,"562,53",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.423,20","1.423,20",MaterialTr 
NMATE3466,PLACA ANGULADA 237.56,"562,53",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.423,20","1.423,20",MaterialTr 
NMATE3467,PLACA ANGULADA 237.70,"604,06",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.528,27","1.528,27",MaterialTr 
NMATE3468,PLACA ANGULADA 237.96,"662,76",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.676,78","1.676,78",MaterialTr 
NMATE3469,PLACA ANGULADA 238.26,"662,76",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.676,78","1.676,78",MaterialTr 
NMATE3470,PLACA ANGULADA 238.64,"496,61",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.256,42","1.256,42",MaterialTr 
NMATE3471,PLACA ANGULADA 95°X70 MM,"1.246,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"3.152,38","3.152,38",MaterialTr 
NMATE3472,PLACA DCP 3.5 248.05 5 AGUJEROS,"168,75",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"426,94","426,94",MaterialTr 
NMATE3473,PLACA DCP 3.5 248.08 8 AGUJEROS,"168,75",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"426,94","426,94",MaterialTr 
NMATE3474,PLACA DCP 3.5 248.10 10 AGUJEROS,"195,75",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"495,25","495,25",MaterialTr 
NMATE3475,PLACA DCP 3.5 248.12 12 AGUJEROS,"2.641,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"6.681,73","6.681,73",MaterialTr 
NMATE3476,PLACA DCP 4.5 224.09,"237,45",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"600,75","600,75",MaterialTr 
NMATE3477,PLACA DCP 4.5 226.08,"344,96",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"872,75","872,75",MaterialTr 
NMATE3478,PLACA DE RECONSTRUCCION 245.040,"1.441,60","6.696,72",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","16.942,70","3.647,25","16.942,70",MaterialTr 
NMATE3479,PLACA DE SOSTEN 240.500,"252,56",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"638,98","638,98",MaterialTr 
NMATE3480,PLACA DHS 281.930,"4.367,48",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"11.049,72","11.049,72",MaterialTr 
NMATE3481,PLACA ESPECIAL 241.064,"6.130,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"15.510,17","15.510,17",MaterialTr 
NMATE3482,PLACA TERCIO DE TUBO 226.08,"334,96",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"847,45","847,45",MaterialTr 
NMATE3483,PLACA ESPECIAL 241.610,"1.019,20",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"2.578,58","2.578,58",MaterialTr 
NMATE3484,PLACA ESPECIAL 242.06,"108,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"273,24","273,24",MaterialTr 
NMATE3485,PLACA ESPECIAL 243.140,"628,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.588,84","1.588,84",MaterialTr 
NMATE3486,PLACA ESPECIAL 243.160,"844,14",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"2.135,67","2.135,67",MaterialTr 
NMATE3487,TORNILLO ESPONJOSO 206.38,"203,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"514,86","514,86",MaterialTr 
NMATE3488,TORNILLO SCHANZ 294.52,"103,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"261,86","261,86",MaterialTr 
NMATE3489,AGUJA 27 X1/2,"0,44","1,12",01/12/2016,MATE       ,"12.903,00",MONTO MONETARIO,UNIDAD   ,"1,00000","144,99","56,69","12.903,00",MaterialMQ 
NMATE3490,AGUJA EPISPIN 16X90MM REF (0021351-17),"241,59",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"611,22","611,22",MaterialMQ 
NMATE3491,3491 - SISTEMA NEOCIF ACIF PEEK 2 NIVEL + PROOSTEON 500 X 20 CC,"43.129,60","112.999,55",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","285.888,87","109.117,89","285.888,87",MaterialMQ 
NMATE3492,3492 - PROTESIS CADERA SINERGY PRIMARIA CON CABEZA OXIUM 36,"97.500,00","255.450,00",01/12/2016,MATE       ,"78,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","454.701,00","173.550,00","454.701,00",MaterialMQ 
NMATE3493,AGUJA DE KIRSCHNER 219.12 / 1.2 X 150MM,"2.100,00","5.502,00",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","13.920,06","5.313,00","13.920,06",MaterialTr 
NMATE3494,PLACA ANGULADA 237.260,"550,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.391,50","1.391,50",MaterialTr 
NMATE3495,PLACA ANGULADA 238.80,"550,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.391,50","1.391,50",MaterialTr 
NMATE3496,PLACA DCP 3.5 223.540,"1.030,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"2.605,90","2.605,90",MaterialTr 
NMATE3497,PLACA DCP 4.5 126.07,"1.030,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"2.605,90","2.605,90",MaterialTr 
NMATE3498,PLACA DCP 4.5 126.09,"1.030,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"2.605,90","2.605,90",MaterialTr 
NMATE3499,PLACA DCP 4.5 126.10,"1.030,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"2.605,90","2.605,90",MaterialTr 
NMATE3500,PLACA DE RECONSTRUCCION 245.012,"1.625,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"4.111,25","4.111,25",MaterialTr 
NMATE3501,PLACA DE SOSTEN 240.141,"6.500,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"16.445,00","16.445,00",MaterialTr 
NMATE3502,PLACA DE SOSTEN 240.480,"6.500,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"16.445,00","16.445,00",MaterialTr 
NMATE3503,PLACA DHS 281.240,"4.500,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"11.385,00","11.385,00",MaterialTr 
NMATE3504,PLACA LCP 3.5 293.540 TITANIO,"3.291,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"8.326,23","8.326,23",MaterialTr 
NMATE3505,PLACA LCP 3.5 293.600,"3.291,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"8.326,23","8.326,23",MaterialTr 
NMATE3506,PLACA LCP 4.5 18 ORIFICIOS,"4.500,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"11.385,00","11.385,00",MaterialTr 
NMATE3507,PLACA MAXILOFACIAL 25368-04,"2.106,90",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"5.330,46","5.330,46",MaterialTr 
NMATE3508,PLACA MAXILOFACIAL 25370-06,"2.106,90",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"5.330,46","5.330,46",MaterialTr 
NMATE3509,PLACA MAXILOFACIAL 25-550-08 8 ORIFICIOS,"2.106,90",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"5.330,46","5.330,46",MaterialTr 
NMATE3510,PLACA MAXILOFACIAL EN L 4 ORIFICIOS,"1.512,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"3.825,36","3.825,36",MaterialTr 
NMATE3511,PLACA MAXILOFACIAL EN L ESPACIADA 4 ORIFICIOS,"2.252,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"5.697,56","5.697,56",MaterialTr 
NMATE3512,PLACA MAXILOFACIAL EN L X 40 ESPACIADA 70-100-029,"2.252,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"5.697,56","5.697,56",MaterialTr 
NMATE3513,PLACA MAXILOFACIAL EN T 3X3 70-109-007,"2.252,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"5.697,56","5.697,56",MaterialTr 
NMATE3514,PLACA TERCIO DE TUBO 241.422,"350,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"885,50","885,50",MaterialTr 
NMATE3515,PLACA ESPECIAL 141.063,"350,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"885,50","885,50",MaterialTr 
NMATE3516,PLACA ESPECIAL 240.060,"6.130,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"15.510,17","15.510,17",MaterialTr 
NMATE3517,PLACA ESPECIAL 240.540,"6.130,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"15.510,17","15.510,17",MaterialTr 
NMATE3518,PLACA ESPECIAL 241.050,"6.130,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"15.510,17","15.510,17",MaterialTr 
NMATE3519,PLACA ESPECIAL 442.330,"6.130,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"15.510,17","15.510,17",MaterialTr 
NMATE3520,PLACA ESPECIAL 442.340,"6.130,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"15.510,17","15.510,17",MaterialTr 
NMATE3521,PLACA CLAVICULAR 3.5 IZQ 6 ORIFICIOS 241.065,"6.641,06",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"16.801,88","16.801,88",MaterialTr 
NMATE3522,PLACA ESPECIAL 241.266,"1.019,20",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"2.578,58","2.578,58",MaterialTr 
NMATE3523,PLACA ESPECIAL 242.04,"110,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"278,30","278,30",MaterialTr 
NMATE3524,PLACA ESPECIAL 244.061,"844,14",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"2.135,67","2.135,67",MaterialTr 
NMATE3525,ROTULA PEQUEÑA 4.0X2.5MM,"750,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"1.897,50","1.897,50",MaterialMQ 
NMATE3526,TORNILLO CANULADO 214.672,"865,89",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"2.190,70","2.190,70",MaterialTr 
NMATE3527,TORNILLO ESPONJOSO 207.34,"203,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"514,86","514,86",MaterialTr 
NMATE3528,TORNILLO ESPONJOSO 207.38,"203,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"514,86","514,86",MaterialTr 
NMATE3529,TORNILLO ESPONJOSO 207.48,"203,50",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"514,86","514,86",MaterialTr 
NMATE3530,"CATETER DE REPERFUSION 0.041""+SEPARADOR+TUBERIA DE ASPIRACION+CANISTER (PENUMBRA)","23.650,00","61.963,00",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","156.766,39","59.834,50","156.766,39",MaterialHe 
NMATE3531,REACTIVO DE KOVACSX250 ML,"616,00","1.613,92",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","4.083,22","1.558,48","4.083,22",MaterialL  
NMATE3532,TAXO A BBL ( BACITRACINA ),"1.987,16","10.054,91",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","25.438,91","5.027,51","25.438,91",MaterialL  
NMATE3533,SIMMONS CITRATE X 500 GR BBL,"4.368.952,00","8.736.000,00",08/02/2018,MATE       ,"78,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","15.550.080,00","7.776.734,56","15.550.080,00",MaterialL  
NMATE3534,AGAR MIO MEDIUM DIFCO,"4.369.601,60","8.736.000,00",08/02/2018,MATE       ,"78,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","15.550.080,00","7.777.890,85","15.550.080,00",MaterialL  
NMATE3536,5011589 CATETER DIAGNOSTICO JR3.5 6 FR - BRAUN (DEPOSITO PRINCIPAL),"398,33","1.192,10",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","3.016,01","1.007,77","3.016,01",MaterialHe 
NMATE3537,5011511 CATETER DIAGNOSTICO JL3.5 6 FR - BRAUN (DEPOSITO PRINCIPAL),"430,71","1.192,10",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","3.016,01","1.089,70","3.016,01",MaterialHe 
NMATE3538,5011521 CATETER DIAGNOSTICO PIGTAIL 6 FR - BRAUN (DEPOSITO PRINCIPAL),"253,89","827,92",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","2.094,64","642,34","2.094,64",MaterialHe 
NMATE3539,BARRA CONECTORA 4 MM X 100 MM,"800,00","2.096,00",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","5.302,88","2.024,00","5.302,88",MaterialMQ 
NMATE3540,PLACA DHS 4.5MM 4 ORIFICIOS,"15.000,00","39.300,00",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","99.429,00","37.950,00","99.429,00",MaterialTr 
NMATE3541,ALCOHOL ABSOLUTO X30ML,"12,74","33,38",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","84,45","32,23","84,45",MaterialMQ 
NMATE3542,DISPOSITIVO INTRAUTERINO (T DE COBRE),"80,00","209,60",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","530,29","202,40","530,29",MaterialMQ 
NMATE3543,JABON ANIOSAVE SAVON DOUX HF 500 ML,"219,64","575,46",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","1.455,92","555,69","1.455,92",MaterialMQ 
NMATE3544,5583-13 - CATETER DIAGNOSTICO 5 FR VERTEBRAL - MERIT MEDICAL (DEPOSITO PRINCIPAL),"5.500,00","14.410,00",01/12/2016,MATEH      ,"61.963,00",MONTO MONETARIO,UNIDAD   ,"1,00000","8.943.278,30","3.413.465,00","61.963,00",MaterialHe 
NMATE3545,3545 MINI TIGHTROPRE P/ REP. DE HALLUX VALGUS,"10.626,00","27.840,12",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","70.435,50","26.883,78","70.435,50",MaterialMQ 
NMATE3546,3546 KIT P/ SISTEMA ARTHREX,"3.920,00","10.270,40",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","25.984,11","9.917,60","25.984,11",MaterialMQ 
NMATE3548,HBSAG X 100 DET. ALERE REF 7D2543 (EMPAQUE PLATEADO RACK) ANTI. SUPERF.,"14.800,67","38.776,00",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","98.103,28","37.445,70","98.103,28",MaterialL  
NMATE3549,3549 - PLACA DISTAL TIBIA,"28.000,00","73.360,00",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","185.600,80","70.840,00","185.600,80",MaterialMQ 
NMATE3550,SENSOR BIS QUATRO,"885,41","2.319,77",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","5.869,03","2.240,09","5.869,03",MaterialMQ 
NMATE3551,VITEK 2C AST-N298 X 20 TARJETAS,"20.618,42","54.020,25",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","136.671,23","52.164,59","136.671,23",MaterialL  
NMATE3552,3552 - CLAVO BLOQUEADO P/FEMUR TIPO CLOS,"38.000,00","99.560,00",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","251.886,80","96.140,00","251.886,80",MaterialMQ 
NMATE3553,3553 - SISTEMA PLACA RECONSTR + TORNILLOS +AGUJA + BARRA + SHANZ + ROTULA,"12.860,00","33.693,20",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","85.243,80","32.535,80","85.243,80",MaterialMQ 
NMATE3554,RM*AF5J10SQW - SET INTRODUCTOR RADIAL 5 FR RADIFOCUS - TERUMO (DEPOSITO PRINCIPAL),"902,86","3.039,20",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","7.689,18","2.284,24","7.689,18",MaterialHe 
NMATE3555,K63/0612W - INTRODUCTOR KIT FEMORAL 6 FR - KIMAL (DEPOSITO PRINCIPAL),"373,95","1.021,80",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","2.585,15","946,09","2.585,15",MaterialHe 
NMATE3556,PSI-7F-11-038 - INTRODUCTOR 7 FR - MERIT MEDICAL (DEPOSITO PRINCIPAL),"450,67","1.089,92",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","2.757,50","1.140,20","2.757,50",MaterialHe 
NMATE3557,504-608X - INTRODUCTOR 8 FR x 25 CM (LARGO) AVANTI - CORDIS (DEPOSITO PRINCIPAL),"630,00","1.650,60",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","4.176,02","1.593,90","4.176,02",MaterialHe 
NMATE3558,RCF-8.0-38-J - INTRODUCTOR 8 FR (G07490) - COOK (DEPOSITO PRINCIPAL),"1.879,00","7.867,86",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","19.905,69","4.753,87","19.905,69",MaterialHe 
NMATE3559,7460-23 MULTIPACK (JR-JL- PIG) 6FR (DEPOSITO PRINCIPAL),"7.829,47","26.200,00",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","66.286,00","19.808,57","66.286,00",MaterialHe 
NMATE3560,5011547- CATETER DIAGNOSTICO AR1 6FR- BRAUN (DEPOSITO PRINCIPAL),"250,00","655,00",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","1.657,15","632,50","1.657,15",MaterialHe 
NMATE3561,CFAS 12X3ML 10759350190,"2.631,43","6.894,35",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","17.442,70","6.657,52","17.442,70",MaterialL  
NMATE3562,AGUJA C/INTRODUCTOR 25G X 3 1/2,"117,60","308,11",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","779,52","297,53","779,52",MaterialHe 
NMATE3563,AGUJA C/INTRODUCTOR 25G X 4 1/2,"128,80","337,46",01/12/2016,MATEH      ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","853,76","325,86","853,76",MaterialHe 
NMATE3564,AGUJA 18G X 3 1/2 - 20G X 3 1/2 (KIT DE ANESTESIA COMBINADA),"2.156,31","6.026,00",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","15.245,78","5.455,46","15.245,78",MaterialMQ 
NMATE3566,TUBO ENDOTRAQUEAL 8.5MM ( C/BALON LARGO ),"706,08","1.849,93",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","4.680,32","1.786,38","4.680,32",MaterialMQ 
NMATE3567,PAPEL P/ ESTERILIZACION PLASMA 50 CM,"11.998,00","31.434,76",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","79.529,94","30.354,94","79.529,94",MaterialMQ 
NMATE3568,MASTDISCS 5 X 5O DISCOS (COTRIMOXAZOLE SXT) 25 UG,"281,34","737,11",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","1.864,89","711,79","1.864,89",MaterialL  
NMATE3569,RECARGA P/ ENDOGUIA 12MM TSB35/TSW35/TR35W,"2.989,80","7.833,26",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","19.818,16","7.564,19","19.818,16",MaterialMQ 
NMATE3570,3570 - PLACA DISTAL FEMUR CON SET DE TORNILLOS,"27.000,00","70.740,00",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","178.972,20","68.310,00","178.972,20",MaterialMQ 
NMATE3571,GRAPADORA CORTANTE CONTOUR 40MM CS40G,"8.048,04","21.085,86",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","53.347,24","20.361,54","53.347,24",MaterialMQ 
NMATE3572,3572 - PLACA AVR BLOQUEADA + TORNILLOS,"55.000,00",,,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000",,"139.150,00","139.150,00",MaterialMQ 
NMATE3573,ACEITE DE INMERSION,"140.017,23","280.000,00",02/02/2018,MATE       ,"78,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","498.400,00","249.230,67","498.400,00",MaterialL  
NMATE3574,3574 - CLAVO BLOQUEADO PTN,"40.000,00","104.800,00",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","265.144,00","101.200,00","265.144,00",MaterialTr 
NMATE3575,3575 - PLACA RADIO DISTAL DVR HAN INNOVATION,"55.000,00","144.100,00",01/12/2016,MATE       ,"78,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","256.498,00","97.900,00","256.498,00",MaterialMQ 
NMATE3576,3576 - TORNILLO CANULADO 7.0 ACERO + PLACA LCP 4.5 ESTRECHA,"9.729,01","25.490,01",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","64.489,72","24.614,40","64.489,72",MaterialTr 
NMATE3577,PUERTO DE CAPNOGRAFIA PARA DATEX OHMEDA,"162,40","425,49",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","1.076,48","410,87","1.076,48",MaterialMQ 
NMATE3578,TORNILLO CALCANEO STOP 3.5MM TITANIUM,"8.000,00","20.960,00",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","53.028,80","20.240,00","53.028,80",MaterialMQ 
NMATE3579,TOBILLERA T/L,"1.096,65","2.873,22",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","7.269,25","2.774,52","7.269,25",MaterialMQ 
NMATE3580,3580 - SET ALAMBRES DE KISCHNER 1.6,"1.625,00","4.257,50",01/12/2016,MATE       ,"153,00",% BENEFICIO COSTO ACTUAL,UNIDAD   ,"1,00000","10.771,48","4.111,25","10.771,48",MaterialMQ 
