CODIGO;DESCRIPCION;Present.;PRECIO
LAB0437;CITOMEGALOVIRUS IGG PARA LIQUIDO CEFALORAQUIDEO LCR;UNISERV;1
LAB0438;CITOMEGALOVIRUS IGM PARA LIQUIDO CEFALORAQUIDEO LCR;UNISERV;302
LAB0439;EPSTEIN BARR IGG PARA LIQUIDO CEFALORAQUIDEO;UNISERV;1
LAB0440;EPSTEIN BARR IGM PARA LIQUIDO CEFALORAQUIDEO LCR;UNISERV;302
LAB0446;HERPES SIMPLE I IGG PARA LCR;UNISERV;285
LAB0447;HERPES SIMPLE I IGM PARA LCR;UNISERV;232
LAB0448;HERPES SIMPLE II IGG PARA LCR;UNISERV;285
LAB0449;HERPES SIMPLE II IGM PARA LCR;UNISERV;285
LAB0450;LIQUIDO CEFALO RAQUIDEO MULTIPLE III;UNISERV;1
LAB0452;BASILOSCOPIA;UNISERV;1
LAB0453;SEROLOGIA PARA ERLIQUIA;UNISERV;1
LAB0454;ANTI-TREPONEMA PALLIDUM FTA-ABS;UNISERV;507
LAB0455;PCR PARA HERPES SIMPLE I Y II;UNISERV;353
LAB0456;ANTITROMBINA III;UNISERV;1
LAB0457;PROTEINA C / PROTEINA S;UNISERV;1
LAB0458;SARAMPION;UNISERV;1
LAB0459;TROPONINA T CUALITATIVA;UNISERV;800.000,00
LAB0460;PCR PARA MICROBACTERIAS TUBERCULOSIS;UNISERV;1
LAB0461;ANTIGENO E HEPATITS B;UNISERV;232
LAB0462;PCR PARA CITOMEGALOVIRUS;UNISERV;1
LAB0464;PCR EN TIEMPO REAL PARA VIRUS RESPIRATORIOS (PCRTRVR);UNISERV;1
LAB0465;PCR EN TIEMPO REAL PARA BACTERIAS RESPIRATORIAS (PCRTRBR);UNISERV;1
LAB0466;PERFIL POLICLINICA;UNIDSERV;0
LAB0467;PERFIL PREOPERATORIO;UNIDSERV;0
LAB0468;PERFIL HEPATICO;UNIDSERV;0
LAB0469;PERFIL CARDIOLOGICO;UNIDSERV;0
LAB0470;PERFIL FEBRIL;UNIDSERV;0
LAB0471;PERFIL OBSTETRICO;UNIDSERV;0
LAB0472;PERFIL DIABETES;UNIDSERV;0
LAB0473;PERFIL ANEMIA;UNIDSERV;0
LAB0474;PERFIL RENAL;UNIDSERV;0
LAB0475;PERFIL REUMATICO;UNIDSERV;0
LAB0476;PERFIL TIROIDEO;UNIDSERV;0
LAB0477;PERFIL MENOPAUSIA;UNIDSERV;0
LAB0478;PERFIL SEXUAL FEMENINO;UNIDSERV;0
LAB0479;PERFIL SEXUAL MASCULINO;UNIDSERV;0
LAB0481;PERFIL ACV;UNIDSERV;0
LAB0482;PERFIL ANTI-FSFOLIPIDOS;UNIDSERV;0
LAB0483;PERFIL CEFALEA;UNIDSERV;0
LAB0484;PERFIL CELIACO;UNIDSERV;0
LAB0485;PERFIL DROGAS DE ABUSO;UNIDSERV;0
LAB0486;PERFIL DROGAS TERAPEUTICAS;UNIDSERV;0
LAB0487;PERFIL LIPIDICO;UNIDSERV;0
LAB0488;PERFIL OSTEOPOROSIS;UNIDSERV;0
LAB0489;PERFIL POST-VACACIONAL;UNIDSERV;0
LAB0490;PERFIL PRE-EMPLEO;UNIDSERV;0
LAB0491;PERFIL PRE-VACACIONAL;UNIDSERV;0
LAB0492;PERFIL SEPSIS;UNIDSERV;0
LAB0493;PERFIL TORCH;UNIDSERV;0
LAB0494;PERFIL TRANSTORNO COGNITIVO;UNIDSERV;0
LAB0495;PERFIL UCI;UNIDSERV;0
LAB0496;PERFIL VASCULITIS;UNIDSERV;0
LAB0497;PERFIL HEMODINAMIA (NUEVO);UNIDSERV;0
LAB0498;PROTEINA S;UNISERV;1
LAB0499;FIBRINOGENO;UNISERV;1
LAB0500;CULTIVO DE HONGOS;UNISERV;350
LAB0501;ANTICUERPOS ANTIFOSFOLIPIDOS;UNISERV;302
LAB0502;COLESTEROL HDL;UNISERV;100
LAB0503;COLESTEROL LDL;UNISERV;100
LAB0504;COLESTEROL VLDL;UNISERV;100
LAB0505;DEAMINAMIDASA LIQUIDO PLEURAL;UNISERV;873
LAB0506;PCR PARA TBC LIQUIDO PLEURAL;UNISERV;1
LAB0507;MYCOPLASMA PNEUMONIAE IGM PARA LIQUIDO CEFALORAQUIDEO;UNISERV;232
LAB0516;PNEUMOSLIDE IGM KIT;UNIDSERV;0
LAB0517;TOXOPLASMA IGM PARA LIQUIDO CEFALO RAQUIDEO;UNISERV;232
LAB0518;TOXOPLASMA IGG PARA LIQUIDO CEFALO RADIQUEO;UNISERV;232
LAB0519;PHADEBACT PARA LIQUIDO CEFALORAQUIDEO;UNISERV;232
LAB0520;DETECCION DE INFLUENZA A;UNISERV;232
LAB0521;DETECCION DE INFLUENZA B;UNISERV;232
LAB0522;ANTICUERPOS ANTI-ANTIGENO DE LA SUPERFICIE B;UNISERV;160.000,00
LAB0523;PCR PARA EPSTEIN BARR;UNISERV;1.450,00
LAB0524;ANTICUERPOS ANTI SSA;UNISERV;630
LAB0525;ANTICUERPOS ANTI SSB;UNISERV;630
LAB0526;ANTICUERPOS ANTI SCL70;UNISERV;630
LAB0527;PCR PARA TOXOPLASMA GONDII;UNISERV;1
LAB0528;ADENOVIRUS / ROTAVIRUS;UNISERV;620.000,00
LAB0529;NIVELES DE MERCURIO;UNISERV;480
LAB0530;LACTATO;UNISERV;254
LAB0531;RAST ALERGICO MIXTO II (INHALANTE);UNISERV;11.500,00
LAB0532;H.I.V. WESTERN BLOT;UNISERV;1
LAB0533;CHIKUNGUNYA IGG;UNISERV;750
LAB0534;CHIKUNGUNYA IGM;UNISERV;750
LAB0535;SERVICIO DE PREPARACION DE PACIENTE Y PROTOCOLO PARA REALIZACION DE ESTUDIO - KIT BASICO;UNISERV;56.000,00
LAB0536;SERVICIO DE PREPARACION DE PACIENTE Y PROTOCOLO PARA REALIZACION DE ESTUDO - KIT QUIMICA Y OE;UNISERV;54.000,00
LAB0537;SERVICIO DE PREPARACION DE PACIENTE Y PROTOCOLO PARA REALIZACION DE ESTUDO - KIT HEMATOLOGIA Y OE;UNISERV;54.000,00
LAB0538;SERVICIO DE PREPARACION DE PACIENTE Y PROTOCOLO PARA REALIZACION DE ESTUDO - KIT COAGULACION  Y OE;UNISERV;54.000,00
LAB0539;SERVICIO DE PREPARACION DE PACIENTE Y PROTOCOLO PARA REALIZACION DE ESTUDO - KIT UROANALISIS;UNISERV;12.100,00
LAB0540;SERVICIO DE PREPARACION DE PACIENTE Y PROTOCOLO PARA REALIZACION DE ESTUDIO - KIT COPROANALISIS;UNISERV;9.000,00
LAB0541;ANTICUERPOS ANTI-ADN;UNISERV;1
LAB0542;MANEJO DE DESECHOS HOSPITALARIOS LAB;UNISERV;1.800,00
LAB0544;TINCION DE KINYOUN;UNISERV;140
LAB0545;MIELOCULTIVO;UNISERV;0
LAB0546;ANTI ADN X CRITHIDIA LUCILIAE (IFI);UNISERV;0
LAB0547;ALBUMINA SERICA;UNISERV;100
LAB0548;HORMONAS TRASNPORTADORAS DE HORMONAS SEXUALES (SHBG);UNISERV;583
LAB0549;PERFIL TESTOSTERONA;UNIDSERV;0
LAB0550;SERVICIO DE PREPARACION DE PACIENTE Y PROTOCOLO PARA REALIZACION DE ESTUDIO PERFIL PRE-OPERATORIO;UNISERV;230.100,00
LAB0553;17-OH PROGESTERONA - REACTIVO;UNISERV;235
LAB0554;ACIDO FOLICO - REACTIVO;UNISERV;178.000,00
LAB0555;ACIDO URICO EN ORINA 24H - REACTIVO;UNISERV;215.000,00
LAB0556;ACIDO URICO EN ORINA PARCIAL - REACTIVO;UNISERV;215.000,00
LAB0557;ACIDO URICO SERICO - REACTIVO;UNISERV;215.000,00
LAB0558;ACIDO VALPROICO - REACTIVO;UNISERV;53.400,00
LAB0559;ALBUMINOMETRIA EN ORINA (24H) - REACTIVO;UNISERV;80.000,00
LAB0560;ALBUMINOMETRIA EN ORINA PARCIAL - REACTIVO;UNISERV;80.000,00
LAB0561;ALDOSTERONA - REACTIVO;UNISERV;176
LAB0562;ALFAFETOPROTEINAS (AFP) - REACTIVO;UNISERV;752.050,00
LAB0563;AMILASA EN ORINA DE 24H - REACTIVO;UNISERV;381.000,00
LAB0564;AMILASA EN ORINA PARCIAL - REACTIVO;UNISERV;381.000,00
LAB0565;AMILASA SERICA - REACTIVO;UNISERV;381.000,00
LAB0566;ANDROSTENEDIONA - REACTIVO;UNISERV;235
LAB0567;ANTI-CORE IGM HEPATITIS B - REACTIVO;UNISERV;360.000,00
LAB0568;ANTI-CORE TOTAL HEPATITIS B - REACTIVO;UNISERV;172.000,00
LAB0569;ANTICUERPOS ANTI-MICROSOMAL (TPO) - REACTIVO;UNISERV;1.280.000,00
LAB0570;ANTICUERPOS ANTINUCLEARES (ANA) - REACTIVO;UNISERV;235
LAB0571;ANTICUERPOS ANTI-TIROGLOBULINA (TGB) - REACTIVO;UNISERV;1.305.000,00
LAB0572;ANTIESTREPTOLISINA O (ASTO) - REACTIVO;UNISERV;640.000,00
LAB0573;ANTIGENO CARCIOEMBRIONARIO (CEA) - REACTIVO;UNISERV;975.000,00
LAB0574;ANTIGENO DE SUPERFICIE HEPATITIS B - REACTIVO;UNISERV;111.500,00
LAB0575;AZUCARES REDUCTORES - REACTIVO;UNISERV;60.000,00
LAB0576;BILIRRUBINA TOTAL Y FRACCIONADA - REACTIVO;UNISERV;595.000,00
LAB0577;CA 125 - REACTIVO;UNISERV;752.050,00
LAB0578;CA 15-3 - REACTIVO;UNISERV;868.284,00
LAB0579;CA 19-9 - REACTIVO;UNISERV;752.050,00
LAB0580;CALCIO EN ORINA DE 24 H - REACTIVO;UNISERV;630.000,00
LAB0581;CALCIO EN ORINA PARCIAL - REACTIVO;UNISERV;630.000,00
LAB0582;CALCIO SERICO - REACTIVO;UNISERV;630.000,00
LAB0583;CARBAMAZEPINA (TEGRETOL) - REACTIVO;UNISERV;53.400,00
LAB0584;CELULAS LE - REACTIVO;UNISERV;235
LAB0585;CITOMEGALOVIRUS IGG - REACTIVO;UNISERV;186.900,00
LAB0586;CITOMEGALOVIRUS IGM - REACTIVO;UNISERV;186.900,00
LAB0587;CK TOTAL - REACTIVO;UNISERV;523.142,00
LAB0588;CK-MB - REACTIVO;UNISERV;1.230.000,00
LAB0589;CLORO - REACTIVO;UNISERV;200.000,00
LAB0590;CLORO EN ORINA DE 24H - REACTIVO;UNISERV;200.000,00
LAB0591;CLORO EN ORINA PARCIAL - REACTIVO;UNISERV;200.000,00
LAB0592;COCAINA - REACTIVO;UNISERV;706.500,00
LAB0593;COLESTEROL TOTAL - REACTIVO;UNISERV;165.000,00
LAB0594;COMPLEMENTO C3 - REACTIVO;UNISERV;13.350,00
LAB0595;COMPLEMENTO C4 - REACTIVO;UNISERV;41.029,00
LAB0596;CONTAJE DE LEUCOCITOS Y PLAQUETAS - REACTIVO;UNISERV;100.000,00
LAB0597;CONTAJE DE RETICULOCITOS - REACTIVO;UNISERV;17.800,00
LAB0598;CONTAJE PLAQUETAS - REACTIVO;UNISERV;100.000,00
LAB0599;CORTISOL 4 PM EN SUERO - REACTIVO;UNISERV;106.800,00
LAB0600;CORTISOL 8 AM EN SUERO - REACTIVO;UNISERV;106.800,00
LAB0601;CREATININA - REACTIVO;UNISERV;387.000,00
LAB0602;CREATININA EN ORINA 24H - REACTIVO;UNISERV;387.000,00
LAB0603;CREATININA EN ORINA PARCIAL - REACTIVO;UNISERV;387.000,00
LAB0604;DEPURACION DE CREATININA (ORINA 24H) - REACTIVO;UNISERV;908.000,00
LAB0605;DESHIDROGENASA LACTICA (LDH) - REACTIVO;UNISERV;383.000,00
LAB0606;DIGOXINA - REACTIVO;UNISERV;178.000,00
LAB0607;DIMERO D - REACTIVO;UNISERV;3.850.000,00
LAB0608;EOSINOFILOS EN MOCO NASAL - REACTIVO;UNISERV;14.240,00
LAB0609;EOSINOFILOS EN SANGRE - REACTIVO;UNISERV;14.240,00
LAB0610;EPSTEIN BARR IGG - REACTIVO;UNISERV;266.466,00
LAB0611;ESTRADIOL - REACTIVO;UNISERV;804.000,00
LAB0612;EXAMEN DE HECES - REACTIVO;UNISERV;60.000,00
LAB0613;EXAMEN ORINA COMPLETA - REACTIVO;UNISERV;80.000,00
LAB0614;F.S.H - REACTIVO;UNISERV;646.500,00
LAB0615;FACTOR REMATOIDEO CUANTIFICADO (RA TEST) - REACTIVO;UNISERV;28.480,00
LAB0616;FACTOR REUMATOIDE (RA TEST) - REACTIVO;UNISERV;21.360,00
LAB0617;FENITOINA (EPAMIN) - REACTIVO;UNISERV;53.400,00
LAB0618;FERRITINA - REACTIVO;UNISERV;178.000,00
LAB0619;FIBRINOGENO PLASMATICO - REACTIVO;UNISERV;17.800,00
LAB0620;FOSFATASA ALCALINA - REACTIVO;UNISERV;232.000,00
LAB0621;FOSFORO EN ORINA DE 24H - REACTIVO;UNISERV;170.000,00
LAB0622;FOSFORO EN ORINA PARCIAL - REACTIVO;UNISERV;170.000,00
LAB0623;FOSFORO SERICO - REACTIVO;UNISERV;170.000,00
LAB0624;FROTIS EN SANGRE PERIFERICA - REACTIVO;UNISERV;142.400,00
LAB0625;GAMMA GLUTAMIL TRANSFERASA (GGT) - REACTIVO;UNISERV;681.000,00
LAB0626;GLICEMIA BASAL - REACTIVO;UNISERV;215.000,00
LAB0627;GONADOTROFINA CORIONICA CUALITATIVA - REACTIVO;UNISERV;129.406,00
LAB0628;GONADOTROFINA CORIONICA CUANTITATIVA - REACTIVO;UNISERV;580.280,00
LAB0629;GRASAS (SUDAN II) - REACTIVO;UNISERV;60.000,00
LAB0630;HEMATOLOGIA COMPLETA - REACTIVO;UNISERV;100.000,00
LAB0631;HEMOGLOBINA - HEMATOCRITO - REACTIVO;UNISERV;100.000,00
LAB0632;"HEPATITIS ""A"" IGG - REACTIVO";UNISERV;60.000,00
LAB0633;"HEPATITIS ""A"" IGM - REACTIVO";UNISERV;64.080,00
LAB0634;HERPES SIMPLE I IGG - REACTIVO;UNISERV;69.153,00
LAB0635;HERPES SIMPLE I IGM - REACTIVO;UNISERV;69.153,00
LAB0636;HERPES SIMPLE II IGG - REACTIVO;UNISERV;69.153,00
LAB0637;HERPES SIMPLE II IGM - REACTIVO;UNISERV;69.153,00
LAB0638;HIERRO SERICO - REACTIVO;UNISERV;345.000,00
LAB0639;HIV (ELISA) - REACTIVO;UNISERV;698.000,00
LAB0640;INMUNOGLOBULINA A (IGA) - REACTIVO;UNISERV;55.714,00
LAB0641;INMUNOGLOBULINA E (IGE TOTAL) - REACTIVO;UNISERV;409.400,00
LAB0642;INMUNOGLOBULINA G (IGG) - REACTIVO;UNISERV;13.955,00
LAB0643;INMUNOGLOBULINA M (IGM) - REACTIVO;UNISERV;13.955,00
LAB0644;INSULINA BASAL - REACTIVO;UNISERV;1.010.000,00
LAB0645;INVESTIGACION DE HEMOPARASITOS - REACTIVO;UNISERV;7.974,00
LAB0646;LE TEST - REACTIVO;UNISERV;235
LAB0647;LH. - REACTIVO;UNISERV;900.000,00
LAB0648;LIPASA - REACTIVO;UNISERV;406.000,00
LAB0649;LIPIDOS TOTALES - REACTIVO;UNISERV;750.000,00
LAB0650;MAGNESIO - REACTIVO;UNISERV;560.000,00
LAB0651;MARIHUANA - REACTIVO;UNISERV;706.500,00
LAB0652;MICROALBUMINA EN ORINA 24H - REACTIVO;UNISERV;345.000,00
LAB0653;MICROALBUMINA ORINA PARCIAL - REACTIVO;UNISERV;345.000,00
LAB0654;MONOTEST - REACTIVO;UNISERV;235
LAB0655;PARATOHORMONA - REACTIVO;UNISERV;35.885,00
LAB0656;PEPTIDO C - REACTIVO;UNISERV;12.460,00
LAB0657;PHADEBACT SUERO - REACTIVO;UNISERV;235
LAB0658;POTASIO EN ORINA DE 24H - REACTIVO;UNISERV;200.000,00
LAB0659;POTASIO EN ORINA PARCIAL - REACTIVO;UNISERV;200.000,00
LAB0660;POTASIO SERICO - REACTIVO;UNISERV;200.000,00
LAB0661;PROGESTERONA - REACTIVO;UNISERV;178.000,00
LAB0662;PROLACTINA - REACTIVO;UNISERV;178.000,00
LAB0663;PROTEINA C REACTIVA PCR - REACTIVO;UNISERV;620.000,00
LAB0664;PROTEINAS DE BENCE JONE EN ORINA - REACTIVO;UNISERV;8.900,00
LAB0665;PROTEINAS TOTALES Y FRACCIONADAS - REACTIVO;UNISERV;343.050,00
LAB0666;PROTENURIA - REACTIVO;UNISERV;311.500,00
LAB0667;PSA LIBRE - REACTIVO;UNISERV;1.220.000,00
LAB0668;PSA TOTAL - REACTIVO;UNISERV;1.700.000,00
LAB0669;REACCION DE WIDAL (ANTIG FEBRILES) - REACTIVO;UNISERV;424.000,00
LAB0670;RECUENTO DE POLIMORFONUCLEARES - REACTIVO;UNISERV;14.240,00
LAB0671;RELACION ACIDO URICO/CREATININA - REACTIVO;UNISERV;665.000,00
LAB0672;RELACION CALCIO/CREATININA - REACTIVO;UNISERV;1.074.000,00
LAB0673;RELACION FOSFORO/CREATININA - REACTIVO;UNISERV;620.000,00
LAB0674;RUBEOLA IGG - REACTIVO;UNISERV;2.937,00
LAB0675;SANGRE OCULTA EN HECES - REACTIVO;UNISERV;60.000,00
LAB0676;SEROLOGIA LEPTOSPIRA - REACTIVO;UNISERV;235
LAB0677;SODIO EN ORINA DE 24H - REACTIVO;UNISERV;200.000,00
LAB0678;SODIO EN ORINA PARCIAL - REACTIVO;UNISERV;200.000,00
LAB0679;SODIO SERICO - REACTIVO;UNISERV;200.000,00
LAB0680;T3 LIBRE - REACTIVO;UNISERV;840.000,00
LAB0681;T3 TOTAL - REACTIVO;UNISERV;104.000,00
LAB0682;T4 LIBRE - REACTIVO;UNISERV;940.000,00
LAB0683;T4 TOTAL - REACTIVO;UNISERV;104.000,00
LAB0684;TESTOSTERONA LIBRE - REACTIVO;UNISERV;178.000,00
LAB0685;TESTOSTERONA TOTAL - REACTIVO;UNISERV;178.000,00
LAB0686;TIEMPO DE PROTOMBINA (TP-INR)* - REACTIVO;UNISERV;100.000,00
LAB0687;TIEMPO DE RETRACCION DEL COAGULO - REACTIVO;UNISERV;14.240,00
LAB0688;TIEMPO DE SANGRIA DE DUKE - REACTIVO;UNISERV;14.240,00
LAB0689;TIEMPO PARCIAL DE TROMBOPLASTINA -TPT - REACTIVO;UNISERV;52.500,00
LAB0690;TIROGLOBULINA - REACTIVO;UNISERV;69.420,00
LAB0691;TOXOPLASMA GONDII IGG - REACTIVO;UNISERV;35.600,00
LAB0692;TOXOPLASMA GONDII IGM - REACTIVO;UNISERV;356.000,00
LAB0693;TRANSAMINASA OXALOACETICA (TGO-AST) - REACTIVO;UNISERV;287.000,00
LAB0694;TRANSAMINASA PIRUVICA (TGP/ALT) - REACTIVO;UNISERV;300.000,00
LAB0695;TRANSFERRINA - REACTIVO;UNISERV;53.400,00
LAB0696;TRIGLICERIDOS - REACTIVO;UNISERV;300.000,00
LAB0697;TROPONINA I - REACTIVO;UNISERV;1.900.000,00
LAB0698;TSH - REACTIVO;UNISERV;590.000,00
LAB0699;UREA - REACTIVO;UNISERV;300.000,00
LAB0700;VDRL CUALITATIVO - REACTIVO;UNISERV;80.000,00
LAB0701;VDRL CUANTITATIVO - REACTIVO;UNISERV;80.000,00
LAB0702;VELOCIDAD DE SEDIMENTACION GLOBULAR - REACTIVO;UNISERV;14.240,00
LAB0703;VIRUS SINCICIAL RESPIRATORIO IGM/IGG RSV - REACTIVO;UNISERV;53.400,00
LAB0704;VITAMINA B12 - REACTIVO;UNISERV;2.750.000,00
LAB0705;ANTICUERPOS TRANSGLUTAMINASA IGA - REACTIVO;UNISERV;235
LAB0707;SUDAN III - REACTIVO;UNISERV;14.240,00
LAB0708;BETA 2 MICROGLOBULINA (ORINA 24H) - REACTIVO;UNISERV;1.958,00
LAB0709;BETA 2 MICROGLOBULINA (SANGRE) - REACTIVO;UNISERV;35.600,00
LAB0710;APOLIPOPROTEINAS B - REACTIVO;UNISERV;1.075.000,00
LAB0711;APOLIPOPROTEINAS A1 - REACTIVO;UNISERV;1.075.000,00
LAB0712;ANTI BETA GLICOPROTEINA IGG - REACTIVO;UNISERV;235
LAB0713;ANTI BETA GLICOPROTEINA IGM - REACTIVO;UNISERV;235
LAB0714;TEST DE SACAROSA - REACTIVO;UNISERV;235
LAB0715;COLESTEROL HDL - REACTIVO;UNISERV;500.000,00
LAB0716;COLESTEROL LDL - REACTIVO;UNISERV;480.000,00
LAB0717;COLESTEROL VLDL - REACTIVO;UNISERV;315.416,00
LAB0718;DETECCION DE INFLUENZA A - REACTIVO;UNISERV;21.360,00
LAB0719;DETECCION DE INFLUENZA B - REACTIVO;UNISERV;21.360,00
LAB0720;LACTATO - REACTIVO;UNISERV;844.000,00
LAB0721;TINCION DE KINYOUN - REACTIVO;UNISERV;21.360,00
LAB0722;ALBUMINA SERICA - REACTIVO;UNISERV;254.000,00
LAB0723;HORMONAS TRASNPORTADORAS DE HORMONAS SEXUALES (SHBG) - REACTIVO;UNISERV;19.936,00
LAB0724;CULTIVO DE BACTERIAS;UNISERV;5.940,00
LAB0725;ANTIGENO E HEPATITIS B - REACTIVO;UNISERV;149.520,00
LAB0726;ANTI-CCP;UNISERV;1
LAB0728;PERFIL GASTRO;UNISERV;1
LAB0729;ANTICUERPOS ANTI HBSAG;UNISERV;160.000,00
LAB0730;TROPONINA T CUANTITATIVA;UNISERV;800.000,00
LAB0731;MULTIPLEX MENINGITIS VIRAL PUNTO FINAL;UNISERV;1
MAM0001;MAMOGRAFIA UNILATERAL;UNISERV;380
MAM0002;MAMOGRAFIA BILATERAL;UNISERV;560
MAM0003;PROYECCIONES ESPECIALES (MAMOGRAFIA);UNISERV;325
MAM0006;IMPRESION EN PELICULA 8X10 (MAM);UNISERV;2.252,25
MAM0007;MAMOGRAFIA UNILATERAL CON PROTESIS;UNISERV;650
MAM005;IMPRESION EN PELICULA 10X12 (MAM);UNISERV;473
MAMO006;DIGITALIZACION MG;UNISERV;270.700,00
MAMO008;DIGITALIZACION MG CON PROTESIS;UNISERV;348.700,00
MAMO05;MAMOGRAFIA BILATERAL CON PROTESIS;UNISERV;950
NMATE3014;17-OH-PROGESTERON ELISA 96 TEST IBL (NO UTILIZAR MAL CONFIGURADO);UNIDAD;8.460,00
NMATE3015;PRECICONTROL HBA1C NORM (NO UTILIZAR - ART MAL CREADO Y DOBLE);UNIDAD;6.374,00
NMATE3016;PRECICONTROL HBA1C PATH NO UTILIZAR - ART MAL CREADO Y DOBLE);UNIDAD;6.846,00
NMATE3206;INTERNAL STANDARD INSERT, ISE;UNIDAD;813,73
NMATE3215;LAMPARA DE HALOGENO DE 8V 20W LECTOR BIOLATIN;UNIDAD;29.095,00
NMATE3233;LAMPARA HALOGENO PARA MINDRAY MR-96A;UNIDAD;29.095,00
NMATE4678;SCH-64701 - STENT WALLSTENT 6,0X30 - BOSTON;UNIDAD;7.976.518,20
HOME0829;USO DE EQUIPO ESTABILIZADOR;UNISERV;286.500,00
MAPT0138;USO TUBO ENDOTRAQUEAL REFORZ.2.5;UNIDAD;37.828,29
MAT90157;USO DE CAMARA;UNISERV;1.040.949,00
MATP0001;APLICADORES ESTERILES X 2;UNIDAD;10.216,40
MATP0002;BOLSA ESTERIL PARA TRAUMATOLOGIA 150 LITROS;UNIDAD;35.351,34
MATP0004;ENVOPLAS ESTERIL ROLLO 30MT;UNIDAD;63.140,01
MATP0005;ESPATULA ESTERIL X 1;UNIDAD;9.309,20
MATP0006;GASA CUADRO O TORUNDAS DE GASA;UNIDAD;11.738,50
MATP0008;GASA GRANDE O PABELLON;UNIDAD;20.419,74
MATP0009;GASA PEQUENA O HOSP.;UNISERV;16.830,85
MATP0009;GASA PEQUENA O HOSP.;UNISERV;16.830,85
MATP0010;GASA VASELINADA;UNIDAD;18.233,16
MATP0011;HILADILLA PAQUETE X METRO;UNIDAD;11.553,54
MATP0012;MECHAS DE GASA;UNIDAD;11.551,61
MATP0013;SET DE BOLSAS PARA NEUROCIRUGIA;UNIDAD;12
MATP0014;TAPON AMIGDALA;UNIDAD;0
MATP0016;USO AUTO SUTURA LINEAL CORTANTE TCT75 (VERDE);UNIDAD;1.436.838,93
MATP0017;USO AUTO SUTURA LINEAL CORTANTE TLC10 (AZUL);UNIDAD;1.855.497,19
MATP0018;USO AUTO SUTURA LINEAL CORTANTE TLC55 (AZUL);UNIDAD;1.505.153,63
MATP0019;USO AUTO SUTURA LINEAL CORTANTE TLC75 (AZUL);UNIDAD;1.407.346,00
MATP0021;USO BRAZO ESTABILIZADOR(CORAZON ABIERTO);UNIDAD;18.054.400,00
MATP0022;USO BULTO QUIRUGICO;UNIDAD;1.855.682,97
MATP0025;USO DE AMPROLENE (STERILINE);UNIDAD;26
MATP0027;BALON DE CONTRAPULSACION;UNIDAD;1.000,00
MATP0028;USO DE BISTURI ARMONICO;UNIDAD;6.450.000,00
MATP0031;USO DE CONSOLA DE BALON DE CONTRAPULSACION;UNIDAD;1.749.522,76
MATP0036;USO DE MASCARA LARINGEA  # 2;UNIDAD;85.544,35
MATP0037;USO DE MASCARA LARINGEA  # 4;UNIDAD;85.544,35
MATP0038;USO DE MASCARA LARINGEA  # 5;UNIDAD;85.544,35
MATP0039;USO DE MASCARA LARINGEA  NO. 1;UNIDAD;61.154,26
MATP0040;USO DE MASCARA LARINGEA  # 3;UNIDAD;85.544,35
MATP0041;USO DE MASCARA LARINGEA FASTRACH N. 4;UNIDAD;390
MATP0044;USO DE PISTOLA ENDO GUIA 30 3.5;UNIDAD;1.407.345,00
MATP0045;USO DE TIJERA LAPAROSCOPICA DE 5MM/LCSC5;UNIDAD;142.430,00
MATP0046;USO DE TORNIQUETE NEUMATICO;UNIDAD;355.446,00
MATP0050;USO ENGRAPADORA CONTOUR 40MM  CS40B;UNIDAD;1.407.345,00
MATP0051;USO EQUIPO CONTRAPULSACION AORTICA(CORAZON ABIERTO);UNIDAD;2.985.000,00
MATP0053;USO EQUIPO LUZ LUXTEC Y MACRESS;UNIDAD;36
MATP0054;USO EQUIPO RADIOFRECUENCIA BISTURI;UNIDAD;8.944,00
MATP0055;USO FIJADOR EXTERNO PARA FEMUR;UNIDAD;19.379,20
MATP0057;USO GRAP. LINEAL CORTANTE ENDOS.030813;UNIDAD;1.407.345,00
MATP0061;USO KIT DE TROCAR APENDICE METALICO;UNIDAD;32.776,77
MATP0062;USO KIT DE TROCAR VESICULA;UNIDAD;32.776,77
MATP0064;USO MANTA TERMICA (RECUPERACION);UNIDAD;126.128,93
MATP0067;USO MICROSCOPIO NEUROCIRUGIA;UNIDAD;2.739.693,76
MATP0068;USO MICROSCOPIO OFTALMOLOGIA;UNIDAD;2.221.537,50
MATP0069;USO MICROSCOPIO OTORRINOLARINGOLOGIA;UNIDAD;2.170.759,50
MATP0071;USO NEURODRILL;UNIDAD;7.079,00
MATP0072;USO OCTOPUS EVOLUTION MDT (SET BANDEJA) TS2000;UNIDAD;1.132,00
MATP0074;USO PINZA SMALL CURVA JAW(CORAZON ABIERTO);UNIDAD;116
MATP0075;USO PISTOLA CARTUCHO EEA 25;UNIDAD;0
MATP0076;USO PISTOLA ENDO GUIA TSB 45;UNIDAD;1.407.345,00
MATP0077;USO PISTOLA ENDOLINEAL CORT. ART.ATG45;UNIDAD;126.905,00
MATP0078;USO SHUNT CORONARIO 1.25;UNIDAD;142.158,00
MATP0079;USO SHUNT CORONARIO 1.50;UNIDAD;142.158,00
MATP0080;USO SHUNT CORONARIO 1.75;UNIDAD;142.158,00
MATP0081;USO TIJERA ACE14S HARMONIC 14 CM CIRUGIA ABIERTA;UNIDAD;14.449.608,18
MATP0082;USO TIJERA ACE23P HARMONIC 23 CM PELVICA TORAXICA;UNIDAD;14.449.608,18
